Area_SqFt,Bedrooms,Full_Bathrooms,Half_Bathrooms,Location,Year_Built,Garage_Area,Basement_Area,Luxury_Score,Price
2698,3,1,0,Standard,2013.0,440.4675894099904,1105.5450576130304,81.0,982568.4634319425
2582,3,2,1,Rural,1971.0,357.23567262574926,0.0,96.0,515616.3921415366
3428,4,3,0,Suburbs,1988.0,274.8435532367893,0.0,60.0,801784.2268234498
2402,4,2,0,Standard,2005.0,390.1706326766573,687.911888229748,44.0,833580.0861523716
2550,3,2,1,Standard,1960.0,0.0,963.7712547970933,82.0,880734.0151340464
2865,4,3,2,Standard,2008.0,352.49747680548853,824.775823826375,24.0,944949.8452960914
2234,4,4,0,Rural,2022.0,443.58705218118064,976.574979817821,24.0,506302.9813755271
2559,3,2,0,Rural,1962.0,606.8366864502524,1166.6956863566068,23.0,403208.32369293814
3040,1,1,0,Suburbs,1973.0,799.6921738002152,1244.041025234249,67.0,750958.0939526866
1579,2,2,1,Rural,1981.0,0.0,403.00656027090986,16.0,278816.59361379844
1993,2,2,1,Standard,2009.0,473.90790198505374,650.7722196058523,2.0,648950.3580986316
692,1,1,1,Suburbs,1992.0,633.9612920925946,328.51498014742833,56.0,416108.72074545117
600,3,2,0,Suburbs,,513.4891177759648,200.0,17.0,329223.6461709855
1939,4,3,2,Standard,2004.0,236.70584189895624,0.0,13.0,700277.6713988186
3072,3,2,2,Standard,2009.0,474.88877283724963,1145.8088241734376,62.0,1034047.233606963
2537,4,2,1,Standard,1962.0,349.0268247537554,0.0,74.0,868802.8778448916
1699,3,1,0,Suburbs,1960.0,388.1402470768942,735.1685618943695,80.0,538496.050069936
3052,4,3,1,Rural,1976.0,150.0,1233.4130058976239,61.0,606941.4857053498
1822,4,3,0,Standard,1961.0,0.0,486.97540572077224,85.0,804754.4375697371
1628,3,1,1,Rural,,310.83794521330407,0.0,18.0,305696.60088852834
2848,4,4,1,Premium,1961.0,380.8004537179907,1235.419533085649,50.0,1797973.4739963633
3276,3,2,1,Standard,1978.0,308.62958667136553,1075.0073589881351,51.0,934954.5812279743
2560,3,2,2,Downtown,1986.0,404.3761640152144,1067.9142712282153,58.0,1203573.3996477546
2703,2,2,2,Suburbs,1992.0,150.0,0.0,86.0,692348.8006540847
2555,3,1,0,Standard,2025.0,315.76019854346964,805.7623043922017,45.0,833573.4002090542
2934,1,1,1,Premium,2017.0,254.585133506752,1414.4815912261295,93.0,1717256.7416050609
1873,4,3,0,Standard,1976.0,535.299756731514,0.0,,561610.6367187072
1452,1,1,0,Suburbs,1973.0,0.0,0.0,29.0,297443.3391487893
1592,3,2,0,Standard,1997.0,451.6913980891165,1023.8304536530635,4.0,592007.5765390083
1621,3,2,0,Premium,1987.0,469.1437962785953,969.6694079060624,,1089501.187312221
3328,2,2,2,Downtown,1982.0,471.40162000984384,1299.5167530663564,54.0,1350959.9516296284
3217,3,2,0,Standard,1964.0,420.82959838008225,1471.5948668335193,48.0,972177.2977131531
2367,2,2,0,Standard,2015.0,291.1498595675469,868.3920262605756,25.0,699480.0264618169
4396,2,2,0,Standard,1996.0,410.903419455315,0.0,17.0,907066.4356597874
2106,3,2,1,Standard,1994.0,618.0095658722014,658.1948143546945,60.0,806925.577210407
1015,3,2,1,Rural,1995.0,383.2721655241311,0.0,56.0,354689.8111700448
2043,2,1,0,Standard,2019.0,,1204.8380941554078,5.0,572867.6809788743
1429,2,1,0,Standard,1995.0,255.9080235380761,493.4217159579192,81.0,636969.3870049713
2737,1,1,1,Suburbs,2005.0,470.64506046777433,805.4418692340271,39.0,660937.084797125
1058,3,2,0,Standard,1988.0,0.0,643.5835661282765,79.0,604324.2324252244
2854,2,2,0,Downtown,2023.0,0.0,0.0,58.0,1076273.3767773227
1825,3,2,0,Suburbs,1978.0,328.26510882123574,412.3831769911252,28.0,567868.174961879
2449,1,1,0,Suburbs,1995.0,,0.0,3.0,378169.53208672866
2339,4,4,0,Standard,2004.0,0.0,1091.3864361041021,7.0,792827.5853333543
2193,3,1,1,Suburbs,2020.0,292.2950376741589,1125.8207155696587,39.0,626903.1339260496
2651,3,2,2,Standard,1963.0,238.62121572432,1014.0163190281964,90.0,925638.1981352072
1343,3,1,0,Suburbs,1973.0,473.737976138571,0.0,91.0,592304.2484281345
1352,3,1,0,Premium,1996.0,382.8744598359279,504.1931030012621,76.0,1100533.349542396
2736,3,1,1,Rural,1970.0,150.0,730.2248896363863,24.0,395273.6663189139
2149,4,3,0,Suburbs,1984.0,393.2936864860622,749.9674242119703,12.0,602071.9855363106
600,3,2,2,Standard,2025.0,520.2677776492728,409.3739469368505,27.0,605265.6260972329
2182,3,1,1,Premium,1976.0,245.20031629521415,871.245011109405,94.0,1481230.3198612414
2696,5,3,0,Premium,2006.0,0.0,1042.7323225010564,27.0,1566406.0696546412
2027,2,2,1,Rural,2006.0,613.2839633056514,546.3764117112521,74.0,463785.4356097737
2050,1,1,0,Suburbs,1971.0,323.38342121432913,569.9142909918812,21.0,433555.5914069452
1952,2,2,1,Rural,2024.0,290.25501022191384,0.0,67.0,503527.99519172055
2631,3,1,0,Premium,2024.0,414.83308237827754,0.0,50.0,1366919.0786045825
1840,3,2,2,Suburbs,2005.0,397.2749677891818,0.0,21.0,524734.0269761981
2426,3,2,0,Suburbs,1987.0,0.0,951.9651839893394,99.0,789208.0467107376
1658,3,1,1,Suburbs,1991.0,456.55913644426,0.0,72.0,591627.7761261107
2978,3,1,1,Standard,2012.0,440.91900794289694,0.0,15.0,722340.6752380561
2972,4,4,2,Standard,1971.0,583.3517884701962,1443.5893458949895,68.0,1159005.301864184
3141,3,2,0,Premium,2003.0,447.32452124852375,0.0,17.0,1426514.871573493
1633,2,2,1,Standard,2021.0,351.46133930784526,0.0,14.0,564878.6452911881
2329,1,1,1,Standard,2003.0,0.0,0.0,,707993.2589544862
1014,1,1,0,Rural,1984.0,306.9188686831509,470.00944086513863,25.0,250059.83400515045
2410,2,2,0,Premium,1975.0,394.6542158602497,652.354030286426,23.0,1162658.248530019
2579,3,2,1,Standard,1962.0,547.7425154508776,829.4372657765368,70.0,959136.0203877627
1395,3,2,0,Standard,2004.0,476.24009821950233,817.1015164234918,65.0,731380.7785380721
2897,4,4,0,Standard,1982.0,377.8935662203273,1054.2995316234365,88.0,1205543.9138583802
2545,4,2,0,Suburbs,2024.0,0.0,1491.6786936470744,54.0,815420.6803022616
2080,3,2,1,Standard,1962.0,421.69414506843157,381.2487169278565,62.0,748959.0692686331
2531,1,1,0,Suburbs,2023.0,423.351308153258,1261.6525561997362,35.0,616112.7023888854
1639,1,1,0,Rural,1984.0,0.0,507.48369195901944,14.0,166680.24605762225
2171,1,1,2,Standard,1976.0,578.3925180159464,1220.4087530269717,72.0,821475.9381641722
2920,3,2,0,Suburbs,2017.0,285.97115173886516,1065.579020330287,72.0,783837.0831798791
2537,3,2,2,Suburbs,2004.0,244.29271278630094,1020.4152362232343,42.0,710142.5102615702
2416,3,1,1,Premium,2025.0,438.3549307072214,1019.3671993035964,9.0,1328183.0241617402
1929,2,2,0,Suburbs,2009.0,362.4388009647989,0.0,53.0,529787.0943567932
1661,1,1,0,Suburbs,1977.0,498.19629892367556,768.3466611990004,58.0,543268.137521007
2415,4,3,1,Suburbs,2011.0,165.9637033669424,1022.4435509941286,17.0,667364.5783529493
3148,3,2,0,Suburbs,1969.0,0.0,1417.6120204158685,82.0,836026.9504916013
2675,2,2,0,Standard,2014.0,358.9590165198747,1147.791707208058,17.0,795576.8778187565
1612,3,2,2,Rural,1968.0,453.222717726759,567.9554770336524,90.0,433305.2997933153
1345,2,2,0,Suburbs,1978.0,150.0,347.83093310818606,29.0,380690.58320219966
1812,2,2,0,Suburbs,2024.0,344.61341625763646,818.4618351242424,24.0,605290.136160574
2482,3,2,1,Downtown,2019.0,317.56831137849326,963.7730833957318,42.0,1134427.0089099742
1074,2,2,0,Downtown,1979.0,0.0,207.98933463411154,2.0,466935.35987821175
2387,3,1,0,Standard,1997.0,467.7493709926291,0.0,67.0,750290.7331981978
2809,3,2,1,Premium,1994.0,255.0810215306365,1166.7063959588168,47.0,1532741.4439345084
1997,3,2,0,Downtown,2008.0,550.1989202199388,1029.5537078177133,9.0,923432.7393928831
1483,2,2,0,Standard,2020.0,293.9216981059809,381.6742139530388,44.0,685756.5010836832
2592,2,2,1,Standard,,358.13412154600803,1188.7713010118919,60.0,733667.1228579495
2497,2,1,0,Rural,1998.0,381.0787675184023,863.8758951286619,81.0,483200.57073048904
3397,3,2,0,Premium,1984.0,0.0,1475.2625771048968,62.0,1749643.8589195262
1744,4,3,1,Suburbs,1986.0,197.7948622682456,755.4909897718273,30.0,597888.9830706384
2250,3,2,0,Rural,1966.0,377.654250285346,0.0,20.0,350716.89437813696
1258,4,4,0,Rural,1972.0,406.54654553193814,264.45624354625465,86.0,432891.55574476375
2519,3,2,0,Rural,1963.0,261.4899291212379,0.0,59.0,434174.3344214531
2922,1,1,0,Suburbs,1979.0,243.67377893523334,1298.922179221227,24.0,602465.8510507552
1198,4,3,2,Suburbs,1993.0,,394.8461824468187,49.0,606164.602672209
1768,3,2,0,Suburbs,1977.0,0.0,516.4472668256406,50.0,570360.884875398
2253,2,2,0,Standard,1970.0,150.0,1487.9211412342547,31.0,686686.9051052323
1825,4,2,1,Rural,1974.0,415.96531246469334,0.0,37.0,351051.64721894235
2305,2,1,1,Suburbs,2000.0,290.80751987885304,648.2657862959884,26.0,572714.4107065778
2659,3,2,1,Suburbs,1963.0,436.4353811066877,579.774172384849,22.0,641302.4748573963
1021,2,2,0,Standard,1977.0,536.9920927060426,459.14490062083854,96.0,620132.6915469042
1382,3,1,1,Standard,1972.0,0.0,0.0,69.0,495327.69532772695
1257,3,2,0,Downtown,1991.0,544.3910911114979,426.00795959303196,41.0,796091.7931930462
1976,2,2,1,Standard,2011.0,0.0,773.2121055006342,70.0,766934.420657331
1873,3,1,0,Standard,2008.0,0.0,0.0,,706819.241381992
991,3,2,0,Standard,2011.0,266.9256117455718,709.7957694739986,95.0,693701.4978874321
3424,3,1,0,Premium,1971.0,294.43945649125556,1597.9075320470229,43.0,1642632.9617922248
2076,4,2,0,Suburbs,1985.0,0.0,0.0,92.0,632252.8183035373
600,4,4,0,Rural,2010.0,402.50610771069626,311.90463205606443,73.0,442027.25046197616
2130,2,2,1,Suburbs,2019.0,442.7259543033175,958.0612364499204,98.0,838071.3526515582
2164,1,1,1,Rural,1982.0,0.0,0.0,9.0,254479.01092311065
2217,3,2,0,Standard,1995.0,318.1410939045709,726.6318167674423,17.0,733850.9609265468
1725,2,1,0,Suburbs,1980.0,548.4926281600161,1317.3372096644546,43.0,498861.9743346178
1941,2,2,1,Standard,1976.0,188.9183350743715,515.705514243684,69.0,663699.1097035105
2210,2,2,1,Standard,1967.0,291.19899387778645,1268.4477950626926,61.0,752291.2569371174
1203,3,1,0,Rural,1977.0,150.0,845.1273143223137,26.0,266444.1247246316
2207,3,1,2,Suburbs,2009.0,322.97674543389195,0.0,24.0,561729.7672887014
1860,3,2,0,Standard,2015.0,470.66206061453295,841.5235350467595,52.0,802467.5516098652
1497,2,2,0,Standard,1990.0,453.404870069071,695.4856461294924,78.0,687739.3736059071
2374,4,3,1,Standard,2019.0,275.7691441511054,1170.6596505749733,13.0,847982.2839073909
2187,5,2,2,Suburbs,1971.0,0.0,0.0,73.0,719197.4751109317
1499,3,2,0,Rural,1965.0,0.0,837.6077506414088,1.0,308222.9746665636
1409,3,1,1,Standard,2011.0,0.0,566.3744144351953,39.0,594180.6015530897
2285,2,1,1,Standard,1971.0,592.5833174905403,0.0,28.0,616242.9477215922
1676,3,1,0,Standard,1985.0,381.3884160845441,0.0,43.0,541467.704722845
1641,2,1,1,Suburbs,1995.0,0.0,395.06413387104175,74.0,572204.8999651987
3021,4,3,2,Standard,2022.0,,1325.4337488418378,68.0,1227642.0839991467
1899,2,2,2,Premium,1989.0,212.71274663503533,847.6101321387148,90.0,1452149.9015702796
1833,3,1,2,Standard,1993.0,0.0,889.8081814572886,55.0,633824.3770640334
2279,2,1,0,Suburbs,1963.0,342.40845669048116,612.5720683032233,10.0,446595.97180602583
2048,3,2,1,Standard,1985.0,268.34552297251594,520.2659559611542,40.0,743709.0188357179
2186,2,1,2,Rural,1986.0,242.01904059360058,0.0,59.0,353999.11216577684
1620,2,2,1,Suburbs,,0.0,745.401793561631,50.0,459068.6595196704
1402,2,2,1,Standard,2019.0,0.0,582.3616656622471,51.0,615337.2635574973
3065,4,3,0,Premium,2011.0,551.5556275285498,708.3281672897103,45.0,1761992.8739988904
2168,2,1,2,Standard,2012.0,446.6257596308185,0.0,58.0,731432.9652144802
1988,1,1,0,Suburbs,1965.0,806.0031911463252,776.079170686899,67.0,536534.1372214349
1416,2,2,0,Standard,1964.0,421.7029195787555,0.0,84.0,593134.6505799979
2405,3,1,0,Suburbs,2009.0,306.6902747582568,944.4752907491538,52.0,640992.1312276458
2826,3,1,0,Standard,1976.0,0.0,0.0,47.0,661001.8827019492
3259,2,2,1,Premium,2003.0,0.0,0.0,48.0,1499820.3225618233
2032,5,3,1,Premium,2001.0,523.6129870816395,867.9327163470462,72.0,1685496.3618766065
3130,1,1,0,Suburbs,2018.0,710.6756953799666,0.0,68.0,722596.5949651443
1428,4,2,1,Premium,1998.0,524.517649674284,557.7211493612416,73.0,1367874.1772633698
2680,2,2,1,Suburbs,1988.0,0.0,0.0,35.0,588480.1802816243
3000,1,1,2,Premium,1998.0,654.1263637286585,999.3046878431609,21.0,1374505.2566634696
3167,3,2,1,Standard,1964.0,402.0753584833592,1538.159937098296,78.0,1034192.155995286
3195,2,2,0,Downtown,1962.0,,1128.3684125402817,63.0,1158891.6573570105
633,4,3,1,Standard,1993.0,550.1597263856145,0.0,84.0,2204766.236550719
2172,3,2,0,Rural,1964.0,410.7496209626277,514.1291930785056,67.0,476349.3026985173
3506,1,1,0,Suburbs,1982.0,331.40306401649434,1871.2838775527593,2.0,688462.6726339144
2449,2,2,1,Rural,2005.0,230.24137171005108,0.0,28.0,434229.091258571
1696,4,4,0,Standard,1964.0,198.15581225077798,694.6494152479606,58.0,745286.5792256009
1233,2,2,0,Standard,1985.0,363.84186781090534,200.0,71.0,567765.8692307698
2423,4,4,1,Suburbs,2005.0,363.38566567621876,1144.6269238755701,29.0,873338.3921133126
1785,3,1,0,Standard,1970.0,150.0,598.1285013309601,67.0,650654.0800035661
3011,4,3,1,Suburbs,1972.0,163.76800188058982,985.1408820627498,82.0,877908.8545239157
2396,3,2,0,Suburbs,1992.0,600.7374446143114,936.912049032608,27.0,664575.6380099157
1503,3,2,0,Standard,1975.0,300.00710837579163,884.1490675936441,45.0,664858.8230111414
1737,3,2,1,Standard,1992.0,618.8469725247758,829.6735571296774,9.0,632006.7751851034
3494,3,2,1,Standard,1965.0,652.5122267114002,0.0,15.0,873364.174529205
2428,3,1,1,Suburbs,2011.0,263.8755428896012,1019.4646406598782,14.0,541848.7188402833
1551,3,2,1,Suburbs,1994.0,360.675411981229,458.5448161225521,73.0,595924.189770337
2268,4,3,2,Suburbs,1969.0,0.0,857.1145565126478,78.0,796102.223514794
2768,3,1,1,Standard,1992.0,589.6075255760747,1312.2813141502575,22.0,822050.5162624321
1556,3,2,0,Standard,1978.0,230.03872403617646,665.2704416553993,96.0,682208.6235425738
1450,4,3,0,Standard,2024.0,0.0,683.4055289649516,74.0,793554.4592899067
3653,4,3,0,Premium,1967.0,291.78388752546914,0.0,59.0,1687817.3937245472
2156,2,1,0,Suburbs,1995.0,567.1123654203158,978.8333993474697,93.0,696079.7703915614
2042,4,3,0,Downtown,1970.0,150.0,831.106636408189,41.0,1045684.8063029207
3918,2,2,0,Suburbs,1963.0,763.4659195920331,1419.1636150787444,38.0,874171.3275980575
1554,2,2,0,Standard,1960.0,258.09399726226707,0.0,36.0,562270.733529682
2956,2,2,1,Standard,1967.0,322.8374857515209,1372.9029517191796,82.0,977966.7335264357
2122,4,3,0,Standard,1983.0,216.01591301470518,272.39732736639405,48.0,778344.1947371385
2532,4,2,2,Standard,2011.0,169.14176176442973,906.7977391917227,12.0,860544.4930654948
1690,5,3,0,Standard,2013.0,621.0606367114253,732.3391827654707,63.0,849222.5189124779
1940,4,2,1,Downtown,2001.0,244.38374553875119,828.2731484227147,93.0,1207392.110524711
2635,3,2,0,Downtown,2011.0,432.34941812290964,740.8287230691242,13.0,1028178.0499015849
2305,3,1,0,Standard,1962.0,581.509889976339,777.138487243224,62.0,773738.086254771
1317,4,2,1,Suburbs,2020.0,532.2544640436613,968.7257304381726,91.0,712873.3593647869
1136,4,2,2,Suburbs,1993.0,201.81493935044625,0.0,55.0,584450.946063889
3693,2,1,1,Standard,1968.0,479.0606798017173,0.0,3.0,648634.0327849481
3591,2,2,1,Standard,1996.0,549.8293240492321,1048.3139548983281,54.0,1035564.5580622053
2574,3,2,0,Downtown,1978.0,728.7655498076217,0.0,94.0,1186703.6696969664
2246,4,3,0,Premium,1982.0,0.0,1057.2853378501698,5.0,1245420.5904724936
2338,3,1,0,Standard,2019.0,540.520851569959,833.192365097133,26.0,724123.3037656066
2426,5,3,0,Rural,1974.0,,0.0,73.0,521830.3935001303
1815,4,2,0,Standard,1969.0,0.0,424.8580675241385,43.0,650090.0347768087
4896,3,2,0,Rural,1970.0,0.0,0.0,86.0,633009.6419395928
1649,3,2,0,Suburbs,2006.0,,823.469381276509,15.0,556355.1387344284
1773,2,2,0,Downtown,1999.0,652.6669509116255,898.099970724832,9.0,831220.5087625812
2800,3,2,1,Suburbs,2003.0,384.16105610669825,796.3776364379003,59.0,870132.3523510887
2984,3,2,1,Suburbs,2020.0,405.0474937803297,1139.9540129320428,75.0,858040.1553682777
2020,3,2,0,Standard,2005.0,712.7544514391037,790.9514141721081,19.0,717528.9901148666
600,2,1,0,Standard,2005.0,399.16192990477253,200.0,34.0,416359.7353434394
2817,3,2,2,Standard,2020.0,234.50608857630604,1342.6555385493052,14.0,844486.4458366169
1861,2,2,0,Standard,2014.0,489.51906659962214,842.1323074520956,72.0,804741.6028242926
2013,4,3,1,Standard,1983.0,237.2865348761779,0.0,100.0,892001.5024116614
1235,3,2,0,Rural,2007.0,0.0,0.0,37.0,245474.005695234
2105,2,1,1,Suburbs,1996.0,410.6847096188522,1079.8782757225858,18.0,1853356.83506172
2347,1,1,0,Premium,1993.0,0.0,0.0,97.0,1219044.415020641
2228,3,1,0,Standard,1967.0,433.35666233958347,714.6642355678807,27.0,655149.5835357544
2097,2,1,1,Suburbs,1969.0,631.6500230456852,0.0,54.0,464350.4917648179
1628,1,1,0,Rural,2011.0,375.55655337912384,306.68903442394367,58.0,359328.11872966
3102,2,2,0,Standard,2022.0,539.0499443101253,1551.256581875343,44.0,944543.3048251405
2446,3,2,0,Suburbs,1988.0,584.5726534537528,717.4708002771067,93.0,865931.6313261167
2248,3,2,0,Suburbs,1973.0,391.2366534220208,908.7158834305576,69.0,683437.7200659374
2287,4,3,1,Standard,2000.0,150.0,0.0,4.0,694233.619065512
2239,3,1,1,Standard,1980.0,0.0,845.4231640835262,30.0,610253.9860615856
1983,2,1,0,Downtown,1975.0,0.0,989.429903880157,53.0,784701.8760793939
3094,4,3,0,Rural,1973.0,325.1487603355316,1141.9266566824126,96.0,587564.2505326192
1995,4,3,0,Rural,2012.0,348.89188427018775,697.8017460539165,43.0,459121.8681242652
2219,4,2,1,Rural,1986.0,609.46985506836,901.081617012164,30.0,471021.32369499124
2547,4,3,0,Premium,1967.0,174.64165274657242,749.9319055710217,21.0,1337238.2865337108
2238,3,2,1,Standard,2017.0,0.0,0.0,37.0,680067.76393438
2823,3,2,0,Downtown,2004.0,252.49349155769804,828.8346962171763,12.0,1041344.3893136146
2210,4,2,0,Suburbs,1989.0,532.072195137117,0.0,89.0,627379.5314190963
1132,3,2,1,Standard,2001.0,409.479040577534,439.76464661554957,,706887.1497135296
2900,3,2,1,Suburbs,2001.0,414.5036054330229,0.0,73.0,774161.4555857605
1725,4,2,0,Standard,1968.0,150.0,562.387398136774,44.0,638534.8843205076
2869,3,2,1,Standard,2007.0,557.1552353316415,1167.7406428067957,72.0,1062943.2489891627
1878,1,1,0,Suburbs,2018.0,377.1433754093234,970.1939139392159,3.0,419333.2571714504
1965,3,2,0,Standard,2006.0,690.9195324355186,988.3811167499542,40.0,809897.2355084929
1945,4,3,1,Premium,1986.0,375.4889153903032,0.0,82.0,1504850.6841448674
2039,3,1,1,Standard,2017.0,439.7660641768365,898.2697557100506,36.0,767897.4468903776
2070,2,1,0,Standard,2014.0,581.689824473952,0.0,45.0,642706.3508390117
1787,3,1,0,Suburbs,1990.0,458.81921882315237,870.358950344282,35.0,537123.5456516948
2642,4,3,0,Standard,1963.0,313.1220788279605,0.0,5.0,745182.6694656322
2802,3,2,0,Rural,1973.0,517.5735108619988,869.5427917186148,70.0,501487.9403058595
2556,3,1,1,Rural,1999.0,220.083061306696,929.7134172038408,38.0,470357.19845098647
3013,1,1,0,Standard,1986.0,0.0,1179.0428562995119,28.0,706193.4938439422
2829,2,1,1,Suburbs,2010.0,0.0,0.0,21.0,439405.15568239754
2046,3,2,1,Premium,1997.0,0.0,0.0,67.0,1265297.5736191997
2233,4,2,0,Suburbs,1975.0,0.0,792.2878935527779,55.0,562413.4780576483
1819,3,2,2,Premium,1989.0,0.0,981.7624459313826,6.0,990030.0534564755
3215,4,3,0,Suburbs,1963.0,0.0,1598.916248211483,92.0,920398.3149393281
2023,2,2,1,Standard,2002.0,323.846203242492,654.4698176264552,29.0,723765.2937976805
3295,2,1,0,Standard,1970.0,0.0,0.0,42.0,782239.3386352602
2809,2,1,1,Rural,1984.0,356.8961688775548,1303.2593742412098,25.0,495456.2121391785
1491,2,2,1,Suburbs,2018.0,150.0,428.0253298165822,22.0,427023.18973183644
2214,2,1,0,Premium,1976.0,360.5726400759441,0.0,12.0,879149.1887568181
2538,3,1,1,Standard,1968.0,533.397686099403,758.8660166694025,15.0,683328.6080387044
937,4,3,0,Standard,2021.0,486.9371871977206,200.0,76.0,805589.5455760146
2557,4,3,0,Standard,2011.0,335.7771620368128,863.6489845877181,78.0,1069940.7214301156
1507,5,2,0,Suburbs,1998.0,439.23662260981104,815.6551743688942,95.0,674349.6465975018
2935,3,1,0,Standard,1966.0,286.7449006134252,1341.5492451110304,79.0,862309.6695244386
2513,2,2,0,Rural,2013.0,150.0,1302.2801047140845,94.0,536224.0536145411
1729,4,2,0,Suburbs,1998.0,478.98216687305205,662.6535202162928,92.0,723232.1556110114
2247,2,1,1,Suburbs,2008.0,486.1121923159803,847.7956522437597,53.0,685612.3473552894
1254,3,1,1,Rural,2006.0,461.5227351570391,741.5075677295819,7.0,277174.97432231583
